Gene,Description,BLAST_hit
Bo6g031260,Protein BRI1-5 ENHANCED 1 (EC 1.1.1.-),BEN1 At2g45400 F4L23.9
Bo6g031440,,
Bo6g031460,ABC transporter G family member 24 (ABC transporter ABCG.24) (AtABCG24) (Probable white-brown complex homolog protein 25) (AtWBC25),ABCG24 WBC25 At1g53390 F12M16.28
Bo6g031470,Ubiquitin domain-containing protein 2,ubtd2 zgc:91797
Bo6g031520,Mitogen-activated protein kinase 18 (AtMPK18) (MAP kinase 18) (EC 2.7.11.24),MPK18 At1g53510 F22G10.12 T3F20.17
Bo6g032900,Inactive GDSL esterase/lipase-like protein 25 (GDSL-like lipase 25) (Myrosinase-associated protein GLL25) (Protein ENDOPLASMIC RETICULUM MORPHOLOGY 3) (Protein GOLGI DEFECTS 36) (Protein MODIFIED VACUOLE PHENOTYPE 1) (Protein NUCLEAR CAGE),MVP1 ERMO3 GLL25 GOLD36 NUC At1g54030 F15I1.11
Bo6g032940,GDSL esterase/lipase At1g54020 (EC 3.1.1.-) (Extracellular lipase At1g54020),At1g54020 F15I1.10
Bo6g033040,Aldehyde dehydrogenase family 7 member A1 (EC 1.2.1.3) (Antiquitin-1) (Brassica turgor-responsive/drought-induced gene 26 protein) (Btg-26),BTG-26
Bo6g033180,Protein translation factor SUI1 homolog 1,At4g27130 F20D21.11 T24A18.80
Bo6g034430,Mediator of RNA polymerase II transcription subunit 13 (Protein GRAND CENTRAL) (Protein MACCHI-BOU 2),MED13 GCT MAB2 MED13_1 At1g55325 F7A10.14
Bo6g034460,,
Bo6g034560,RuBisCO large subunit-binding protein subunit beta chloroplastic (60 kDa chaperonin subunit beta) (CPN-60 beta),
Bo6g034790,,
Bo6g034800,Phosphatidylinositol/phosphatidylcholine transfer protein SFH13 (Protein SEC FOURTEEN HOMOLOGS 13) (AtSFH13),SFH13 At1g55690 F20N2.11
Bo6g035830,E3 ubiquitin-protein ligase UPL1 (Ubiquitin-protein ligase 1) (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase UPL1),UPL1 At1g55860 F14J16.14 F14J16.37
Bo6g035890,Serine acetyltransferase 1 chloroplastic (AtSAT-1) (EC 2.3.1.30) (AtSERAT2;1) (SAT-p),SAT1 SAT5 At1g55920 F14J16.18
Bo6g036010,Nuclear transcription factor Y subunit C-2 (AtNF-YC-2) (Transcriptional activator HAP5B),NFYC2 HAP5B At1g56170 F14G9.21 T6H22.3
Bo6g037220,,
Bo6g037230,,
Bo6g038300,Glycine-rich RNA-binding protein 10,GRP10
Bo6g039560,Phospholipase D alpha 2 (AtPLDalpha2) (PLD alpha 2) (EC 3.1.4.4) (Choline phosphatase 2) (Phosphatidylcholine-hydrolyzing phospholipase D 2),PLDALPHA2 PLD2 At1g52570 F6D8.21
Bo6g039670,,
Bo6g039930,Jacalin-related lectin 42,JAL42 At5g35950 MEE13.5
Bo6g039990,,
Bo6g040000,,
Bo6g040050,Myrosinase-binding protein 2 (Jacalin-related lectin 6) (Myrosinase-binding protein-like At1g52030) (MBP),F-ATMBP JAL6 MBP2 At1g52030 F5F19.9
Bo6g040070,Jacalin-related lectin 5,JAL5 At1g52000 F5F19.6
Bo6g040100,,
Bo6g042420,RWD domain-containing protein 1 (DRG family-regulatory protein 2) (IH1),Rwdd1 Dfrp2
Bo6g043660,,
Bo6g043770,Hydrolase tropI (EC 3.1.1.-) (Tropolone synthesis protein I),tropI tsR1 TSTA_117760
Bo6g043860,,
Bo6g043900,Annexin D1 (AnnAt1) (Annexin A1),ANN1 ANNAT1 ANX23-ATH ATOXY5 OXY5 At1g35720 F14D7.2
Bo6g044040,Probable protein phosphatase 2C 10 (AtPP2C10) (EC 3.1.3.16),At1g34750 F21H2.4
Bo6g044190,,
Bo6g044280,Probable arabinosyltransferase ARAD1 (EC 2.4.2.-) (Arabinan alpha-15-arabinosyltransferase) (L-Arabinosyltransferase) (Protein ARABINAN DEFICIENT 1),ARAD1 At2g35100 T4C15
Bo6g044410,,
Bo6g045460,,
Bo6g046560,,
Bo6g048240,,
Bo6g048250,Cysteine-rich receptor-like protein kinase 11 (Cysteine-rich RLK11) (EC 2.7.11.-) (Receptor-like protein kinase 3),CRK11 RLK3 At4g23190 F21P8.80
Bo6g049280,Probable folate-biopterin transporter 3,At1g79710 F19K16.31 F20B17.13
Bo6g049500,DEAD-box ATP-dependent RNA helicase 7 (EC 3.6.4.13),RH7 PRH75 At5g62190 MMI9.2
Bo6g049530,Actin-2,ACT2 AC2 RAC2
Bo6g050740,Putative ubiquitin-conjugating enzyme E2 38 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 38) (Ubiquitin carrier protein 38),UBC38 At1g53020 F14G24.30 F8L10
Bo6g050750,,
Bo6g050850,Epithiospecifier protein (AtESP) (Protein EPITHIOSPECIFYING SENESCENCE REGULATOR) (AtESR),ESP ESR TASTY At1g54040 F15I1.12
Bo6g050860,Epithiospecifier protein (AtESP) (Protein EPITHIOSPECIFYING SENESCENCE REGULATOR) (AtESR),ESP ESR TASTY At1g54040 F15I1.12
Bo6g050990,Polyadenylate-binding protein-interacting protein 3 (PABP-interacting protein 3) (Poly(A)-binding protein-interacting protein 3) (PAM2-containing protein CID3) (Protein CTC-INTERACTING DOMAIN 3),CID3 At1g54170 F15I1.27
Bo6g051010,,
Bo6g051020,Dihydrolipoyllysine-residue acetyltransferase component 3 of pyruvate dehydrogenase complex mitochondrial (EC 2.3.1.12) (Dihydrolipoamide S-acetyltransferase component 3 of pyruvate dehydrogenase complex) (Pyruvate dehydrogenase complex component E2 3) (PDC-E2 3) (PDCE2 3),At1g54220 F20D21.4
Bo6g051060,,
Bo6g051350,Chaperonin 60 subunit beta 1 chloroplastic (CPN-60 beta 1) (60 kDa chaperonin subunit beta 1) (RuBisCO large subunit-binding protein subunit beta chloroplastic),CPN60B1 Cpn60-B(3) LEN1 At1g55490 T5A14.11
Bo6g052640,40S ribosomal protein S14-1,RPS14A At2g36160 F9C22.9
Bo6g053680,40S ribosomal protein S11-1 (Protein EMBRYO DEFECTIVE 1080),RPS11A EMB1080 RPS11 At3g48930 T2J13.230
Bo6g054830,,
Bo6g056460,,
Bo6g057650,Alpha-galactosidase 2 (AtAGAL2) (EC 3.2.1.22) (Alpha-D-galactoside galactohydrolase 2) (Melibiase),AGAL2 At5g08370 F8L15.100
Bo6g057690,Protein C2-DOMAIN ABA-RELATED 1,CAR1 At5g37740 K12B20.22
Bo6g058810,,
Bo6g058850,Homeobox-leucine zipper protein REVOLUTA (HD-ZIP protein REV) (Homeodomain transcription factor REV) (Protein AMPHIVASAL VASCULAR BUNDLE 1) (Protein INTERFASCICULAR FIBERLESS 1),REV AVB1 IFL1 At5g60690 MUP24.16
Bo6g064220,U-box domain-containing protein 32 (EC 2.3.2.27) (Plant U-box protein 32) (RING-type E3 ubiquitin transferase PUB32),PUB32 At3g49060 T2J13.100
Bo6g064380,WAT1-related protein At5g40240,At5g40240 MSN9.140
Bo6g064450,Cysteine-rich receptor-like protein kinase 42 (Cysteine-rich RLK42) (EC 2.7.11.-),CRK42 At5g40380 MPO12.90
Bo6g064770,GLABROUS1 enhancer-binding protein (Probable transcription factor At4g00270) (Protein GeBP) (Protein STOREKEEPER RELATED 1) (Storekeeper-like protein At4g00270),GEBP STKR1 At4g00270 F5I10.11
Bo6g064780,Sister chromatid cohesion 1 protein 2 (SCC1 homolog 2) (AtRAD21-1),SYN2 At5g40840 MHK7.7
Bo6g067140,Malate synthase glyoxysomal (EC 2.3.3.9),
Bo6g067330,Aquaporin PIP2-1 (Plasma membrane intrinsic protein 2-1) (AtPIP2;1) (Plasma membrane intrinsic protein 2a) (PIP2a),PIP2-1 PIP2A At3g53420 F4P12.120
Bo6g067480,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex 1 mitochondrial (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex component E2-1) (OGDC-E2-1) (Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex 1) (E2K-1),At5g55070 MCO15.2
Bo6g067490,ABC transporter G family member 37 (ABC transporter ABCG.37) (AtABCG37) (Pleiotropic drug resistance protein 9),ABCG37 PDR12 PDR9 At3g53480 F4P12.180
Bo6g067610,Histone H2B.4 (HTB5),At2g37470 F3G5.26
Bo6g067650,Actin-1,ACT1 AAC1 At2g37620 F13M22.12
Bo6g067720,Protein NRT1/ PTR FAMILY 5.7 (AtNPF5.7),NPF5.7 At3g53960 F5K20.260
Bo6g067740,,
Bo6g067810,Cytosolic sulfotransferase 1 (AtSOT1) (EC 2.8.2.-),SOT1 At5g43690 MQD19.2
Bo6g067820,,
Bo6g067850,Fructose-16-bisphosphatase chloroplastic (FBPase) (EC 3.1.3.11) (D-fructose-16-bisphosphate 1-phosphohydrolase),FBP
Bo6g067880,Acyl-CoA-binding domain-containing protein 5 (Acyl-CoA binding protein 5),ACBP5 At5g27630 F15A18.90
Bo6g067950,Ethylene-responsive transcription factor WRI1 (Protein ACTIVATOR OF SPORAMIN::LUC 1) (Protein WRINKLED 1),WRI1 ASML1 At3g54320 T12E18.10 T12E18.20
Bo6g068250,Protein ENHANCED DISEASE RESISTANCE 2-like,EDR2L At5g45560 MFC19.23
Bo6g068300,Probable aquaporin PIP2-5 (Plasma membrane intrinsic protein 2-5) (AtPIP2;5) (Plasma membrane intrinsic protein 2d) (PIP2d),PIP2-5 PIP2D At3g54820 F28P10.200
Bo6g068310,Probable aquaporin PIP2-5 (Plasma membrane intrinsic protein 2-5) (AtPIP2;5) (Plasma membrane intrinsic protein 2d) (PIP2d),PIP2-5 PIP2D At3g54820 F28P10.200
Bo6g068320,DNL-type zinc finger protein (mtHsp70-escort protein),dnlz
Bo6g068560,60S ribosomal protein L23a,RPL23A
Bo6g069600,Cytochrome P450 97B1 chloroplastic (EC 1.14.-.-) (Cytochrome P450 97A2),CYP97B1 CYP97A2
Bo6g069660,AT-hook motif nuclear-localized protein 15 (AT-hook protein of GA feedback 2),AHL15 AGF2 At3g55560 T22E16.220
Bo6g069820,,
Bo6g069840,Sedoheptulose-17-bisphosphatase chloroplastic (EC 3.1.3.37) (SED(17)P2ase) (Sedoheptulose bisphosphatase) (SBPase),At3g55800 F1I16_210
Bo6g069950,Protein RETICULATA-RELATED 6 chloroplastic,RER6 At3g56140 F18O21_100
Bo6g069970,Alpha-soluble NSF attachment protein (Alpha-SNAP) (N-ethylmaleimide-sensitive factor attachment protein alpha),
Bo6g071070,ABC transporter A family member 11 (ABC transporter ABCA.11) (AtABCA11) (Putative ABC2 homolog 15),ABCA11 ATH15 At5g61690 K11J9.22
Bo6g071160,Adenylylsulfatase HINT1 (EC 3.6.2.1) (HIS triad family protein 3) (Histidine triad nucleotide-binding protein 1),HINT1 HIT3 At3g56490 5P19_140
Bo6g072220,NAD-dependent malic enzyme 1 mitochondrial (AtNAD-ME1) (NAD-malic enzyme 1) (EC 1.1.1.39),NAD-ME1 At2g13560 T10F5.10
Bo6g072240,Cytochrome P450 94A2 (EC 1.14.-.-) (P450-dependent fatty acid omega-hydroxylase),CYP94A2 VAGH811
Bo6g072280,Fatty acyl-CoA reductase 6 chloroplastic (EC 1.2.1.84),FAR6 At3g56700 T8M16.30
Bo6g072380,ABSCISIC ACID-INSENSITIVE 5-like protein 2 (ABA-responsive element-binding protein 3) (Dc3 promoter-binding factor 3) (AtDPBF3) (bZIP transcription factor 66) (AtbZIP66),DPBF3 AREB3 BZIP66 At3g56850 T8M16_180
Bo6g072400,50S ribosomal protein 5 chloroplastic (Plastid-specific 50S ribosomal protein 5) (PSRP-5),PSRP5 At3g56910 T8M16_240
Bo6g072670,Calcium-dependent protein kinase 21 (EC 2.7.11.1),CPK21 At4g04720 T4B21.13
Bo6g072790,Probable glucan endo-13-beta-glucosidase BG3 (EC 3.2.1.39) (Beta-13-glucanase 3) (AtBG3),BG3 At3g57240 F28O9.90
Bo6g073210,ATPase 3 plasma membrane-type (EC 7.1.2.1) (Proton pump 3),AHA3 At5g57350 MJB24.16
Bo6g074360,Scarecrow-like protein 27 (AtSCL27) (GRAS family protein 14) (AtGRAS-14),SCL27 At2g45160 T14P1.3
Bo6g074750,Nucleolar protein 56 (Nucleolar protein 5A),NOP56 NOL5A
Bo6g074770,Peroxisomal isocitrate dehydrogenase [NADP] (EC 1.1.1.42),ICDH At1g54340 F20D21.16
Bo6g074810,MATH domain and coiled-coil domain-containing protein At3g58440 (RTM3-like protein At3g58440),At3g58440 F14P22.30
Bo6g076230,F-box/LRR-repeat protein At3g59210,At3g59210 F25L23.70
Bo6g076250,,
Bo6g076360,DEAD-box ATP-dependent RNA helicase 21 (EC 3.6.4.13),RH21 At2g33730 T1B8.4
Bo6g076470,Protein FAR1-RELATED SEQUENCE 5,FRS5 At4g38180 F20D10.300
Bo6g076660,,
Bo6g076810,Beta-glucosidase 16 (AtBGLU16) (EC 3.2.1.21) (Protein YELLOW-LEAF-SPECIFIC GENE 1),BGLU16 YLS1 At3g60130 T2O9.110
Bo6g076900,,
Bo6g076980,UPF0481 protein At3g47200,At3g47200 F13I12.250
Bo6g076990,,
Bo6g077280,40S ribosomal protein S13-1,RPS13A At3g60770 T4C21_180
Bo6g077290,Putative ABC transporter C family member 15 (ABC transporter ABCC.15) (AtABCC15) (EC 7.6.2.2) (ATP-energized glutathione S-conjugate pump 15) (Glutathione S-conjugate-transporting ATPase 15) (Putative multidrug resistance-associated protein 15),ABCC15 MRP15 At3g60970 T27I15.60
Bo6g077310,Transketolase-1 chloroplastic (TK) (EC 2.2.1.1),TKL-1 At3g60750 T4C21_160
Bo6g077370,Protein LITTLE ZIPPER 2,ZPR2 At3g60890 T4C21.300
Bo6g077450,F-box/LRR-repeat protein At3g60040,At3g60040 T2O9.20
Bo6g077490,Shaggy-related protein kinase beta (EC 2.7.11.1) (ASK-beta),ASK2 At3g61160 T20K12.60
Bo6g077640,AT-hook motif nuclear-localized protein 11,AHL11 At3g61310 T20K12.210
Bo6g077810,Reticulon-like protein B6 (AtRTNLB6),RTNLB6 At3g61560 F2A19.160
Bo6g078010,UDP-galactose transporter 1 (At-UDP-GalT1),UDP-GALT1 At1g77610 T5M16.20
Bo6g078160,,
Bo6g079290,,
Bo6g079690,,
Bo6g079880,Lipoxygenase 2 chloroplastic (AtLOX2) (EC 1.13.11.12),LOX2 At3g45140 T14D3.80
Bo6g079990,Homeobox-leucine zipper protein GLABRA 2 (HD-ZIP protein ATHB-10) (Homeobox-leucine zipper protein ATHB-10),GL2 ATHB10 At1g79840 F19K16.20
Bo6g080360,Cyclin-A2-4 (G2/mitotic-specific cyclin-A2-4) (CycA2;4),CYCA2-4 At1g80370 F5I6.12
Bo6g081100,YTH domain-containing protein ECT2 (Protein EVOLUTIONARILY CONSERVED C-TERMINAL REGION 2),ECT2 At3g13460 MRP15.12
Bo6g081180,,
Bo6g081310,,
Bo6g081380,Alpha-aminoadipic semialdehyde synthase (cAt-LKR/SDH) (LKR/SDH) [Includes: Lysine ketoglutarate reductase (LKR) (EC 1.5.1.8); Saccharopine dehydrogenase (EC 1.5.1.9) (cAt-SDH) (SDH)],LKR/SDH LKR SDH At4g33150 F4I10.80
Bo6g081420,Amyrin synthase LUP2 (EC 5.4.99.39) (EC 5.4.99.40) (EC 5.4.99.41) (Alpha-amyrin synthase) (Beta-amyrin synthase) (Lupeol synthase 2) (AtLUP2),LUP2 At1g78960 YUP8H12R.43
Bo6g081600,VQ motif-containing protein 10 (AtVQ10) (Tobacco rattle virus-induced protein variant 1),VQ10 TRI At1g78410 F3F9.8
Bo6g081770,,
Bo6g081880,Auxin-responsive protein IAA9 (Indoleacetic acid-induced protein 9),IAA9 At5g65670 F6H11.210 MPA24.1
Bo6g082100,Auxin transporter-like protein 3 (AUX1-like protein 3),LAX3 At1g77690 T32E8.2
Bo6g082190,,
Bo6g083600,,
Bo6g083670,Trihelix transcription factor GT-2 (Trihelix DNA-binding protein GT-2),GT-2 At1g76890 F7O12.6
Bo6g083700,,
Bo6g084780,Protein MIZU-KUSSEI 1,MIZ1 At2g41660 T32G6.18
Bo6g084920,Outer envelope pore protein 21B chloroplastic (Chloroplastic outer envelope pore protein of 21 kDa B),OEP21B At1g76405 F15M4 F2D10.27
Bo6g085080,GDSL esterase/lipase EXL3 (EC 3.1.1.-) (Family II extracellular lipase 3) (Family II lipase EXL3),EXL3 At1g75900 T4O12.13
Bo6g085090,GDSL esterase/lipase EXL1 (EC 3.1.1.-) (Family II extracellular lipase 1) (Family II lipase EXL1),EXL1 At1g75880 T4O12.12
Bo6g086120,Defensin-like protein 3 (Cysteine-rich antifungal protein 3) (AFP3),AFP3
Bo6g086240,B-box zinc finger protein 21 (AtBBX21) (Protein LONG HYPOCOTYL UNDER SHADE) (Protein SALT TOLERANCE HOMOLOG 2),BBX21 LHUS STH2 At1g75540 F10A5.24
Bo6g086910,Myb-related protein 306,MYB306
Bo6g087300,60S ribosomal protein L6-2,RPL6B At1g74060 F2P9.7
Bo6g087410,Putative lysosomal acid lipase/cholesteryl ester hydrolase (Acid cholesteryl ester hydrolase) (LAL) (EC 3.1.1.13) (Cholesteryl esterase) (Lipase A) (Sterol esterase),
Bo6g087600,Mitogen-activated protein kinase 15 (AtMPK15) (MAP kinase 15) (EC 2.7.11.24),MPK15 At1g73670 F25P22.9
Bo6g087780,,
Bo6g087910,Reactive Intermediate Deaminase A chloroplastic (EC 3.5.99.10) (2-iminobutanoate/2-iminopropanoate deaminase),RIDA At3g20390 MQC12.15
Bo6g087920,Basic transcription factor 3 (AtBTF3) (Nascent polypeptide-associated complex subunit beta),BTF3 At1g17880 F2H15.11
Bo6g087940,F-box/LRR-repeat protein At5g02910,At5g02910 F9G14.220
Bo6g088150,Protein ROOT HAIR DEFECTIVE 3 homolog 1 (EC 3.6.5.-) (Protein SEY1 homolog 2),At1g72960 F3N23.16
Bo6g089150,Beta-glucosidase 3 (AtBGLU3) (EC 3.2.1.21),BGLU3 At4g22100 F1N20.200
Bo6g089280,Disease resistance-like protein DSC1 (Protein DOMINANT SUPPRESSOR OF CAMTA3 NUMBER 1),DSC1 At4g12010 F16J13.80
Bo6g092570,Transcription factor bHLH96 (Basic helix-loop-helix protein 96) (AtbHLH96) (bHLH 96) (Transcription factor EN 15) (bHLH transcription factor bHLH096),BHLH96 EN15 At1g72210 T9N14.4
Bo6g092920,,
Bo6g094120,Agamous-like MADS-box protein AGL12 (Protein XAANTAL 1),AGL12 XAL1 At1g71692 F14O23.5 F26A9.6
Bo6g094430,Ethylene-responsive transcription factor ERF070,ERF070 At1g71130 F23N20.12
Bo6g094540,Protein C2-DOMAIN ABA-RELATED 9,CAR9 At1g70790 F15H11.4 F5A18.3
Bo6g094680,Ankyrin repeat domain-containing protein 2B,AKR2B At2g17390 F5J6.15
Bo6g095090,,
Bo6g095300,Ran guanine nucleotide release factor (RanGNRF) (Ran-binding protein MOG1),rangrf mog1
Bo6g095510,NAC transcription factor 29 (AtNAC029) (Protein NAC-LIKE ACTIVATED BY AP3/PI) (AtNAP),NAC029 ANAC029 NAC29 NAP At1g69490 F10D13.14
Bo6g095570,Cell division topological specificity factor homolog chloroplastic (AtMinE1) (Protein ACCUMULATION AND REPLICATION OF CHLOROPLASTS 12),MINE1 ARC12 At1g69390 F10D13.22 F23O10.25
Bo6g095750,,
Bo6g095790,Myrosinase (EC 3.2.1.147) (Sinigrinase) (Thioglucosidase),
Bo6g095800,Myrosinase MB1 (EC 3.2.1.147) (Sinigrinase) (Thioglucosidase) (Fragment),
Bo6g096020,30S ribosomal protein 3-1 chloroplastic (Plastid-specific 30S ribosomal protein 3-1) (PSRP-3 1),At1g68590 F24J5.17
Bo6g097080,Zinc finger protein CONSTANS-LIKE 6,COL6 At1g68520 T26J14.9
Bo6g097170,,
Bo6g098420,Conserved oligomeric Golgi complex subunit 5 (COG complex subunit 5) (13S Golgi transport complex 90 kDa subunit) (GTC-90) (Component of oligomeric Golgi complex 5) (Golgi transport complex 1),COG5 GOLTC1 GTC90
Bo6g098450,BTB/POZ domain-containing protein At1g67900,At1g67900 T23K23.25
Bo6g098610,DENN domain and WD repeat-containing protein SCD1 (Protein STOMATAL CYTOKINESIS DEFECTIVE 1),SCD1 At1g49040 F27J15.16/F27J15.17
Bo6g099300,Brassinosteroid-related acyltransferase 1 (BR-related acyltransferase 1) (EC 2.3.1.-) (Protein DWARF AND ROUND LEAF 1) (Protein PIZZA),BAT1 DRL1 PIZ At4g31910 F10N7.280 F11C18.110
Bo6g099480,Probable metal-nicotianamine transporter YSL7 (Protein YELLOW STRIPE LIKE 7) (AtYSL7),YSL7 At1g65730 F1E22.10
Bo6g099620,Glutamate decarboxylase 2 (GAD 2) (EC 4.1.1.15),GAD2 GDH2 At1g65960 F12P19.12
Bo6g099640,Exosome complex component CSL4 (Exosome component 1),EXOSC1 CSL4 CGI-108
Bo6g099670,,
Bo6g099860,T-complex protein 1 subunit alpha (TCP-1-alpha) (CCT-alpha) (Chaperonin CCT1),CCT1 At3g20050 MAL21.5
Bo6g101070,Paraxanthine methyltransferase 1 (EC 2.1.1.-) (SABATH methyltransferase PXMT1),PXMT1 At1g66700 F4N21.16
Bo6g101240,Protein DETOXIFICATION 7 (AtDTX7) (Multidrug and toxic compound extrusion protein 7) (MATE protein 7),DTX7 At1g64820 F13O11.12
Bo6g101310,Probable inactive leucine-rich repeat receptor-like protein kinase At1g66830,At1g66830 F4N21.23
Bo6g102380,Alpha/beta hydrolase domain-containing protein 17A (Abhydrolase domain-containing protein 17A) (EC 3.1.2.22),ABHD17A C19orf27 FAM108A1
Bo6g103450,LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 2.5 (EC 2.7.11.1) (Probable receptor-like serine/threonine-protein kinase LRK10L-2.5),LRK10L-2.5 At1g66910 T4O24.8
Bo6g103750,,
Bo6g103790,F-box protein At1g10895,At1g10895 T19D16.19
Bo6g103800,,
Bo6g103820,60S ribosomal protein L17-2,RPL17B At1g67430 T1F15.11
Bo6g103860,Transcription elongation factor TFIIS (Protein REDUCED DORMANCY 2),TFIIS RDO2 At2g38560
Bo6g104080,,
Bo6g105170,,
Bo6g106340,F-box/kelch-repeat protein At1g24800,At1g24800 F5A9.18
Bo6g106980,Tetraketide alpha-pyrone reductase 2 (EC 1.1.1.-) (Protein CINNAMOYL-COA REDUCTASE-LIKE 6),TKPR2 CCRL6 At1g68540 T26J14.11
Bo6g107030,,
Bo6g107050,Alpha-glucan phosphorylase 1 (AtPHS1) (EC 2.4.1.1) (Alpha-glucan phosphorylase L isozyme) (Starch phosphorylase L),PHS1 At3g29320 MUO10.17
Bo6g108560,ACT domain-containing protein ACR4 (Protein ACT DOMAIN REPEATS 4),ACR4 At1g69040 F4N2.2
Bo6g108630,Protein CRABS CLAW,CRC At1g69180 F23O10.23 F4N2.14
Bo6g108740,PLASMODESMATA CALLOSE-BINDING PROTEIN 4 (AtPDCB4),PDCB4 At1g69295 F23O10.12
Bo6g108830,Eukaryotic translation initiation factor 5A-3 (AtELF5A-3) (eIF-5A-3),ELF5A-3 At1g69410 F10D13.8 F23O10.2
Bo6g108900,,
Bo6g108980,DNA (cytosine-5)-methyltransferase DRM1 (EC 2.1.1.37) (Protein DOMAINS REARRANGED METHYLASE 1),DRM1 At5g15380/At5g15370 F8M21.270/F8M21.260
Bo6g109000,Methyltransferase-like protein 7A (EC 2.1.1.-) (Protein AAM-B),METTL7A PRO0066 UNQ1902/PRO4348
Bo6g109010,Methyltransferase-like protein 7A (EC 2.1.1.-) (Protein AAM-B),METTL7A PRO0066 UNQ1902/PRO4348
Bo6g109040,Expansin-A1 (AtEXPA1) (Alpha-expansin-1) (At-EXP1) (AtEx1) (Ath-ExpAlpha-1.2),EXPA1 EXP1 At1g69530 F10D13_18
Bo6g109240,E3 ubiquitin-protein ligase SINA-like 2 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase SINA-like 2) (Seven in absentia-like protein 2),At1g66620 T12I7.7
Bo6g110480,,
Bo6g110490,Protein NRT1/ PTR FAMILY 2.13 (AtNPF2.13) (Nitrate transporter 1.7),NPF2.13 NRT1.7 At1g69870 T17F3.10
Bo6g110510,Thioredoxin H8 (AtTrxh8),TRX8 At1g69880 T17F3.9
Bo6g110520,,
Bo6g110580,Glutathione S-transferase U12 (AtGSTU12) (EC 2.5.1.18) (GST class-tau member 12),GSTU12 At1g69920 T17F3.5
Bo6g110840,Metalloendoproteinase 2-MMP (At2-MMP) (EC 3.4.24.-),2MMP MMP At1g70170 F20P5.11
Bo6g111090,ADP-ribosylation factor 2-A (AtARF2),ARF2-A ARFA1-A ARFA2-A At1g23490 F28C11.12 F5O8.5
Bo6g112140,,
Bo6g112230,,
Bo6g112350,NAD(P)H-quinone oxidoreductase subunit L chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit L) (NDH subunit L) (NDH-L) (NADH-plastoquinone oxidoreductase subunit L) (Protein CHLORORESPIRATORY REDUCTION 23),ndhL CRR23 NDH-L At1g70760 F15H11.1 F5A18.6
Bo6g112380,Uncharacterized protein At4g22758,At4g22758 T12H17.150
Bo6g112420,Phosphomannomutase/phosphoglucomutase (PMM / PGM) (EC 5.4.2.2) (EC 5.4.2.8),algC PSPTO_0083
Bo6g112510,MLP-like protein 28,MLP28 At1g70830 F15H11.8
Bo6g112520,MLP-like protein 34,MLP34 At1g70850 F15H11.10
Bo6g112550,F-box/kelch-repeat protein At1g24800,At1g24800 F5A9.18
Bo6g112650,Uncharacterized protein At1g66480,At1g66480 F28G11.8
Bo6g112660,U-box domain-containing protein 11 (EC 2.3.2.27) (Plant U-box protein 11) (RING-type E3 ubiquitin transferase PUB11),PUB11 At1g23030 F10G19.3
Bo6g112690,Heavy metal-associated isoprenylated plant protein 20 (AtHIP20) (AtHIPP20),HIPP20 At1g71050 F23N20.4
Bo6g112760,3-ketoacyl-CoA synthase 7 (KCS-7) (EC 2.3.1.199) (Very long-chain fatty acid condensing enzyme 7) (VLCFA condensing enzyme 7),KCS7 At1g71160 F23N20.15
Bo6g112800,tRNA-dihydrouridine(20/20a) synthase (EC 1.3.1.-) (EC 1.3.1.91) (U20-specific dihydrouridine synthase) (U20-specific Dus) (tRNA-dihydrouridine synthase A),dusA SF4156 S3574
Bo6g112960,Receptor-like protein 11 (AtRLP11),RLP11 At1g71390 F26A9.23 F3I17.31
Bo6g113090,Glucuronoxylan 4-O-methyltransferase 3 (EC 2.1.1.112),GXM3 At1g33800 F14M2.8
Bo6g113140,,
Bo6g113160,Probable choline kinase 1 (AtCK1) (EC 2.7.1.32),CK1 CK At1g71697 F14O23.8 F26A9.3
Bo6g113240,,
Bo6g114460,,
Bo6g114590,,
Bo6g114600,,
Bo6g115760,Cysteine protease inhibitor WSCP (Kunitz-type cysteine protease inhibitor WSCP) (Water-soluble chlorophyll protein) (AtWSCP),WSCP At1g72290 T9N14.19
Bo6g116440,(R)-mandelonitrile lyase-like (EC 4.1.2.10) (Hydroxynitrile lyase-like) ((R)-oxynitrilase-like),At1g73050 F3N23.25
Bo6g116480,,
Bo6g116620,Kunitz trypsin inhibitor 1 (AtKTI1) (Trypsin protease inhibitor),KTI1 TPI At1g73260 T18K17.7
Bo6g116630,Protein BRI1-5 ENHANCED 1 (EC 1.1.1.-),BEN1 At2g45400 F4L23.9
Bo6g116640,Kunitz trypsin inhibitor 1 (AtKTI1) (Trypsin protease inhibitor),KTI1 TPI At1g73260 T18K17.7
Bo6g116750,,
Bo6g116810,Casein kinase II subunit alpha-2 (CK II) (EC 2.7.11.1) (Casein kinase alpha 2) (AtCKA2),CKA2 At3g50000 F3A4.80
